t, v, F
0.05050000000000574, 10.840304374694824, -1760.1263777268389
0.0510000000000058, 10.844598770141602, -1764.29036218033
0.051500000000005854, 10.812224388122559, -1769.8051431283639
0.05200000000000591, 10.7945556640625, -1772.1680655891314
0.052500000000005966, 10.798800468444824, -1777.0821298818428
0.05300000000000602, 10.781375885009766, -1782.146800756445
0.05350000000000609, 10.761266708374023, -1787.661892553977
0.05400000000000613, 10.750950813293457, -1793.4772649667957
0.05450000000000619, 10.743618965148926, -1797.190983922106
0.055000000000006245, 10.750432968139648, -1800.3044524963411
0.055500000000006315, 10.764139175415039, -1804.3186074916873
0.05600000000000637, 10.743478775024414, -1808.7833388347124
0.05650000000000641, 10.753022193908691, -1810.6961512220482
0.05700000000000648, 10.772263526916504, -1814.410181026857
0.05750000000000654, 10.800704956054688, -1818.1245216811635
0.058000000000006595, 10.800058364868164, -1822.8893782147263
0.05850000000000665, 10.819177627563477, -1825.2526115249923
0.05900000000000671, 10.851967811584473, -1828.0657994839407
0.05950000000000676, 10.84989070892334, -1829.5277246740993
0.06000000000000682, 10.876592636108398, -1831.5903665195804
0.060500000000006875, 10.904153823852539, -1833.0479398167636
0.06100000000000693, 10.900955200195312, -1834.5804278430196
0.06150000000000699, 10.925394058227539, -1835.362214331059
0.062000000000007056, 10.946381568908691, -1835.6938907456665
0.0625000000000071, 10.957913398742676, -1836.926409006134
0.06300000000000716, 10.968132972717285, -1836.206947842489
0.06350000000000722, 10.960677146911621, -1837.1388746381717
0.06400000000000727, 10.9569730758667, -1836.8696789727076
0.06450000000000733, 10.968935012817383, -1837.8017611931393
0.06500000000000739, 10.965141296386719, -1839.0339686041086
0.06550000000000744, 10.947677612304688, -1839.8154442426496
0.0660000000000075, 10.936653137207031, -1838.9461536208596
0.06650000000000755, 10.924039840698242, -1840.6283156805116
0.06700000000000761, 10.910758018493652, -1839.9088545168668
0.06750000000000766, 10.891251564025879, -1840.690485580157
0.06800000000000772, 10.882437705993652, -1840.421445339442
0.06850000000000778, 10.863909721374512, -1841.9537779409488
0.06900000000000783, 10.83111572265625, -1842.7357198537372
0.06950000000000789, 10.832120895385742, -1845.6193152240342
0.07000000000000794, 10.843484878540039, -1846.2512722539282
0.07050000000000803, 10.793959617614746, -1846.5829486685357
0.07100000000000806, 10.78820514678955, -1846.31406385257
0.07150000000000811, 10.788281440734863, -1847.6962561464334
0.0720000000000082, 10.78933334350586, -1849.8293054032627
0.07250000000000825, 10.794994354248047, -1850.1609818178702
0.07300000000000831, 10.780077934265137, -1852.7441411481313
0.07350000000000834, 10.806131362915039, -1853.8262082514573
0.07400000000000842, 10.830307006835938, -1855.5089920101057
0.07450000000000848, 10.86130142211914, -1855.9904978828583
0.07500000000000853, 10.866698265075684, -1857.2227052938276
0.07550000000000859, 10.865034103393555, -1856.954286752109
0.07600000000000864, 10.878902435302734, -1860.137230189198
0.0765000000000087, 10.924325942993164, -1861.9701542554897
0.07700000000000876, 10.930561065673828, -1866.204546120329
0.07750000000000881, 10.932851791381836, -1868.1871442200168
0.07800000000000887, 10.944931030273438, -1870.469867510242
0.07850000000000892, 10.954585075378418, -1872.3026361517846
0.07900000000000898, 10.968879699707031, -1875.185765247834
0.07950000000000904, 10.989992141723633, -1876.8677718827369
0.08000000000000909, 10.970605850219727, -1879.000354865319
0.08050000000000915, 10.979364395141602, -1882.1839200014042
0.0810000000000092, 10.980711936950684, -1886.2683269833494
0.08150000000000926, 10.9851655960083, -1889.6023432765762
0.08200000000000932, 10.973410606384277, -1890.684254955153
0.08250000000000937, 10.934135437011719, -1893.8679755159874
0.08300000000000943, 10.953888893127441, -1894.3497922382383
0.08350000000000948, 10.92504596710205, -1897.3835279161783
0.08400000000000954, 10.916308403015137, -1899.2159857082227
0.0845000000000096, 10.87643814086914, -1902.0992702290214
0.08500000000000965, 10.862470626831055, -1902.580931526523
0.08550000000000973, 10.871658325195312, -1905.4640606225726
0.08600000000000976, 10.87377643585205, -1906.8467191906834
0.08650000000000982, 10.835993766784668, -1908.9794575980145
0.08700000000000987, 10.825260162353516, -1910.0618355508386
0.08750000000000996, 10.847695350646973, -1910.0933867749086
0.08800000000001001, 10.847817420959473, -1910.7250329553044
0.08850000000001004, 10.881067276000977, -1911.0567093699121
0.08900000000001013, 10.872968673706055, -1912.439523362772
0.08950000000001015, 10.878580093383789, -1913.521901315596
0.09000000000001024, 10.893011093139648, -1914.1540137702395
0.0905000000000103, 10.937379837036133, -1913.134427416057
0.09100000000001035, 10.977951049804688, -1914.0663542117397
0.0915000000000104, 10.971563339233398, -1914.2477348939547
0.09200000000001046, 11.002462387084961, -1916.2307992678898
0.09250000000001052, 11.055177688598633, -1915.8114632947825
0.09300000000001057, 11.104475975036621, -1917.7940613944702
0.09350000000001063, 11.141600608825684, -1918.2751009929755
0.09400000000001069, 11.168076515197754, -1919.0567320562657
0.09450000000001074, 11.188592910766602, -1920.4392351996273
0.09500000000001083, 11.237763404846191, -1921.0710368047723
0.09550000000001085, 11.277861595153809, -1923.053479479711
0.09600000000001091, 11.290584564208984, -1924.8860926965044
0.096500000000011, 11.314166069030762, -1926.2682849903679
0.09700000000001102, 11.335107803344727, -1927.3501966689448
